item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1627,Hardened Pocket-Monster Data Plains Dawnforge Tempered K-0NG Boots of Starwell Sync,Standard / Non-Godly,,33,Rare,3,291,Armor,Feet,Boots,Heavy,,0,0,117,8,81,Altitude Charge Gain,Command Point Gain,Evolution Point Gain,Packmaster,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 33.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 33.,The Pocket-Monster Data Plains,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1632,Hardened Front-Matter Void Starwell Alloy World-Tree Chestplate of Scrap Magnetism,Standard / Non-Godly,,33,Rare,3,290,Armor,Chest,Chestplate,Heavy,,0,0,279,18,81,Stagger Damage,Combo Decay Resistance,Agility,Sylvan Warden,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 33.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 33.,The Front-Matter Void,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1635,Supercharged Alternating Archives Dawnforge Tempered Mutagen Command Whistle of Mirror Deflection,Standard / Non-Godly,,33,Super,5,371,Weapon,Handler Focus,Command Whistle,None,Medium,83,135,0,0,45,Cooldown Recovery,Aether,Altitude Charge Gain,Apex Mutator,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 33.,The Alternating Archives,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1640,Supercharged Pocket-Monster Data Plains Starwell Alloy Kinetic Mantle of Dream Memory,Standard / Non-Godly,,33,Super,5,366,Armor,Shoulders,Mantle,Heavy,,0,0,159,26,102,Agility,Flux Charge Gain,Aether,Kinetic Juggernaut,Dream Memory,Super affix: minor Dream Memory trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 33.,The Pocket-Monster Data Plains,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1641,Supercharged Infinite Archives Eclipse-Hardened Afterimage Greaves of Flow Retention,Standard / Non-Godly,,33,Super,5,368,Armor,Legs,Greaves,Heavy,,0,0,228,37,103,Focus,Stagger Damage,Kinetic Charge,Phantom-Shift,Flow Retention,Super affix: minor Flow Retention trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 33.,The Infinite Archives,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1644,Myth-Sung Deprecated Repositories Astral Bone Lexicon Thermal Scepter of Dawnforge Resolve,Standard / Non-Godly,,33,Mythological,8,604,Weapon,Caster Weapon,Thermal Scepter,None,Medium,184,324,0,0,72,Resonance,Threat Control,Stagger Damage,Protocol Weaver,Dawnforge Resolve,High-tier non-unique affix: +5 Dawnforge Resolve stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 33.,The Deprecated Repositories,Dungeon Cache,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1648,Ancient Alternating Archives Starwell Alloy Thruster Belt of Null Ward,Standard / Non-Godly,,33,Ancient,7,512,Armor,Waist,Belt,Heavy,,0,0,159,26,143,Command Point Gain,Protocol Rating,Resonance,Orbital Striker,Null Ward,High-tier non-unique affix: +4 Null Ward stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 33.,The Alternating Archives,Dungeon Cache,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1661,Prismatic Deprecated Repositories Ancient Ironbark Crucible Exo-Rig of Dawnforge Resolve,Standard / Non-Godly,,34,Very Rare,4,332,Armor,Chest,Exo-Rig,Heavy,,0,0,268,43,93,Agility,Verdant Point Gain,Agility,Flux-Caster,Dawnforge Resolve,Very Rare affix: improved Dawnforge Resolve stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 34.,The Deprecated Repositories,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1662,Prismatic Front-Matter Void Dreamglass Lexicon Glaive of Protocol Revision,Standard / Non-Godly,,34,Very Rare,4,338,Weapon,Two-Hand Weapon,Glaive,None,Medium,121,192,0,0,41,Focus,Critical Chance,Fortitude,Protocol Weaver,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 34.,The Front-Matter Void,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1667,Prismatic Planet Defense Perimeter Astral Bone EMP Aegis Shield of Aerial Juggle,Standard / Non-Godly,,34,Very Rare,4,334,Armor,Shield,Aegis Shield,Heavy,,0,0,248,40,94,Protocol Rating,Focus,Combo Decay Resistance,Scrap-Tek,Aerial Juggle,Very Rare affix: improved Aerial Juggle stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Planet Defense Perimeter instance clears at level 34.,The Planet Defense Perimeter,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1672,Prismatic Marlowe Editing Protocol Eclipse-Hardened Protocol Tuning-Fork Blade of Briar Binding,Standard / Non-Godly,,34,Very Rare,4,336,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,111,177,0,0,40,Verdant Point Gain,Verdant Point Gain,Verdant Point Gain,Protocol Weaver,Briar Binding,Very Rare affix: improved Briar Binding stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 34.,The Marlowe Editing Protocol,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1675,Legend-Wrought Deprecated Repositories Astral Bone Den Protocol Blade of Vine Pull,Standard / Non-Godly,,34,Legend,6,449,Weapon,Main Hand,Protocol Blade,None,Medium,141,236,0,0,54,Stagger Damage,Cooldown Recovery,Threat Control,Packmaster,Vine Pull,High-tier non-unique affix: +3 Vine Pull stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 34.,The Deprecated Repositories,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1685,Hardened Pocket-Monster Data Plains Ancient Ironbark Latch Greatsword of Low-Gravity Lift,Standard / Non-Godly,,34,Rare,3,303,Weapon,Two-Hand Weapon,Greatsword,None,Slow,128,198,0,0,36,Aether,Armor Pierce,Protocol Rating,Packmaster,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 34.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 34.,The Pocket-Monster Data Plains,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1693,Supercharged Lich's Court Ancient Ironbark Apex Greatsword of Critical Timing,Standard / Non-Godly,,34,Super,5,382,Weapon,Two-Hand Weapon,Greatsword,None,Slow,156,255,0,0,46,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Apex Mutator,Critical Timing,Super affix: minor Critical Timing trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Lich's Court instance clears at level 34.,The Lich's Court,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1698,Supercharged Front-Matter Void Dawnforge Tempered Haymaker Bracers of EMP Resistance,Standard / Non-Godly,,34,Super,5,377,Armor,Wrists,Bracers,Heavy,,0,0,129,21,106,Armor Pierce,Perfect Parry Window,Focus,Kinetic Juggernaut,EMP Resistance,Super affix: minor EMP Resistance trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 34.,The Front-Matter Void,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1706,Ancient Rhyming Labyrinths Astral Bone Asteroid Cloak of Siphon Guard,Standard / Non-Godly,,35,Ancient,7,536,Armor,Back,Cloak,Heavy,,0,0,150,24,150,Aether,Stagger Damage,Resonance,Kinetic Juggernaut,Siphon Guard,High-tier non-unique affix: +4 Siphon Guard stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 35.,The Rhyming Labyrinths,Dungeon Cache,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1709,Prismatic Alternating Archives Dreamglass Thermal Greaves of Protocol Revision,Standard / Non-Godly,,35,Very Rare,4,344,Armor,Legs,Greaves,Heavy,,0,0,213,34,96,Kinetic Charge,Threat Control,Critical Chance,Flux-Caster,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 35.,The Alternating Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1714,Prismatic Rhyming Labyrinths Astral Bone Tether Hydraulic Knuckles of Aerial Juggle,Standard / Non-Godly,,35,Very Rare,4,347,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,122,193,0,0,42,Scrap Charge Gain,Command Point Gain,Protocol Rating,Orbital Striker,Aerial Juggle,Very Rare affix: improved Aerial Juggle stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 35.,The Rhyming Labyrinths,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1719,Prismatic Lich's Court Eclipse-Hardened Glacial Gauntlets of Briar Binding,Standard / Non-Godly,,35,Very Rare,4,342,Armor,Hands,Gauntlets,Heavy,,0,0,159,26,96,Armor Pierce,Combo Decay Resistance,Might,Flux-Caster,Briar Binding,Very Rare affix: improved Briar Binding stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Lich's Court instance clears at level 35.,The Lich's Court,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1727,Legend-Wrought Lich's Court Eclipse-Hardened Void Greaves of Combo Grace,Standard / Non-Godly,,35,Legend,6,468,Armor,Legs,Greaves,Heavy,,0,0,290,47,131,Focus,Flux Charge Gain,Focus,Phantom-Shift,Combo Grace,High-tier non-unique affix: +3 Combo Grace stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Lich's Court instance clears at level 35.,The Lich's Court,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1732,Hardened Planet Defense Perimeter Ancient Ironbark Resonant Briar Bow of Low-Gravity Lift,Standard / Non-Godly,,35,Rare,3,311,Weapon,Ranged Weapon,Briar Bow,None,Medium,100,156,0,0,37,Protocol Rating,Agility,Shield Break,Resonant,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 35.,Dungeon Cache,Dungeon cache reward tied to Planet Defense Perimeter instance clears at level 35.,The Planet Defense Perimeter,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1737,Hardened Alternating Archives Dawnforge Tempered Stutter Gauntlets of Phase-Step,Standard / Non-Godly,,35,Rare,3,306,Armor,Hands,Gauntlets,Heavy,,0,0,142,9,86,Verdant Point Gain,Scrap Charge Gain,Altitude Charge Gain,Phantom-Shift,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 35.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 35.,The Alternating Archives,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1740,Supercharged Planet Defense Perimeter Ancient Ironbark Syntax Exo-Rig of Critical Timing,Standard / Non-Godly,,35,Super,5,389,Armor,Chest,Exo-Rig,Heavy,,0,0,314,51,109,Stagger Damage,Shield Break,Combo Decay Resistance,Protocol Weaver,Critical Timing,Super affix: minor Critical Timing trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Planet Defense Perimeter instance clears at level 35.,The Planet Defense Perimeter,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1741,Supercharged Alternating Archives Dreamglass Mutagen Twin Daggers of Tempo Control,Standard / Non-Godly,,35,Super,5,395,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,98,160,0,0,47,Armor Pierce,Combo Decay Resistance,Might,Apex Mutator,Tempo Control,Super affix: minor Tempo Control trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 35.,The Alternating Archives,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1745,Supercharged Alternating Archives Dawnforge Tempered Ratchet Greaves of EMP Resistance,Standard / Non-Godly,,35,Super,5,388,Armor,Legs,Greaves,Heavy,,0,0,241,39,109,Perfect Parry Window,Resonance,Verdant Point Gain,Scrap-Tek,EMP Resistance,Super affix: minor EMP Resistance trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Alternating Archives instance clears at level 35.,The Alternating Archives,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1746,Supercharged Rhyming Labyrinths Astral Bone Kinetic Aegis Shield of Leviathan Pressure,Standard / Non-Godly,,35,Super,5,390,Armor,Shield,Aegis Shield,Heavy,,0,0,290,47,109,Threat Control,Protocol Rating,Stagger Damage,Kinetic Juggernaut,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 35.,The Rhyming Labyrinths,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1761,Prismatic Pocket-Monster Data Plains Astral Bone Hound Crossbow of Aerial Juggle,Standard / Non-Godly,,36,Very Rare,4,356,Weapon,Ranged Weapon,Crossbow,None,Medium,119,189,0,0,43,Stagger Damage,Armor Pierce,Shield Break,Packmaster,Aerial Juggle,Very Rare affix: improved Aerial Juggle stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 36.,The Pocket-Monster Data Plains,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1762,Prismatic Deprecated Repositories Prismatic Data Altitude Command Whistle of EMP Resistance,Standard / Non-Godly,,36,Very Rare,4,358,Weapon,Handler Focus,Command Whistle,None,Medium,81,129,0,0,43,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Orbital Striker,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Deprecated Repositories instance clears at level 36.,The Deprecated Repositories,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1767,Prismatic Pocket-Monster Data Plains Void-Touched Crucible Cloak of Afterimage Echo,Standard / Non-Godly,,36,Very Rare,4,353,Armor,Back,Cloak,Medium,,0,0,98,16,99,Threat Control,Kinetic Charge,Flux Charge Gain,Flux-Caster,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Pocket-Monster Data Plains instance clears at level 36.,The Pocket-Monster Data Plains,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1772,Prismatic Abyssal Trench Dreamglass Thruster One-Hand Sword of Evolution Charge,Standard / Non-Godly,,36,Very Rare,4,356,Weapon,Main Hand,One-Hand Sword,None,Medium,115,184,0,0,43,Fortitude,Armor Pierce,Kinetic Charge,Orbital Striker,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 36.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1775,Legend-Wrought Infinite Archives Void-Touched Chrono Mask of Projectile Reversal,Standard / Non-Godly,,36,Legend,6,471,Armor,Head,Mask,Heavy,,0,0,175,28,132,Protocol Rating,Might,Stagger Damage,Phantom-Shift,Projectile Reversal,High-tier non-unique affix: +3 Projectile Reversal stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 36.,The Infinite Archives,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1785,Hardened Resonant Peaks Astral Bone Phantom Cloak of Dawnforge Resolve,Standard / Non-Godly,,36,Rare,3,317,Armor,Back,Cloak,Medium,,0,0,88,6,89,Shield Break,Perfect Parry Window,Agility,Phantom-Shift,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 36.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 36.,The Resonant Peaks,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1793,Supercharged Orbital Tether Station Astral Bone Junkyard Crossbow of Leviathan Pressure,Standard / Non-Godly,,36,Super,5,404,Weapon,Ranged Weapon,Crossbow,None,Medium,133,217,0,0,48,Aether,Critical Chance,Aether,Scrap-Tek,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Orbital Tether Station instance clears at level 36.,The Orbital Tether Station,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1798,Supercharged Lich's Court Eclipse-Hardened Front-Matter Gauntlets of Starwell Sync,Standard / Non-Godly,,36,Super,5,399,Armor,Hands,Gauntlets,Heavy,,0,0,186,30,112,Evolution Point Gain,Focus,Cooldown Recovery,Protocol Weaver,Starwell Sync,Super affix: minor Starwell Sync trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Lich's Court instance clears at level 36.,The Lich's Court,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1806,Ancient Resonant Peaks Void-Touched Aether-Edit Legwraps of Null Ward,Standard / Non-Godly,,37,Ancient,7,566,Armor,Legs,Legwraps,Heavy,,0,0,246,40,158,Shield Break,Combo Decay Resistance,Threat Control,Protocol Weaver,Null Ward,High-tier non-unique affix: +4 Null Ward stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 37.,The Resonant Peaks,Dungeon Cache,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1809,Prismatic Molten Forge Prismatic Data Latch Magnetic Grapple Gauntlet of EMP Resistance,Standard / Non-Godly,,37,Very Rare,4,367,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,105,167,0,0,44,Perfect Parry Window,Aether,Evolution Point Gain,Packmaster,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Molten Forge instance clears at level 37.,The Molten Forge,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1814,Prismatic Zenith Spire Void-Touched Briar Aegis Shield of Afterimage Echo,Standard / Non-Godly,,37,Very Rare,4,362,Armor,Shield,Aegis Shield,Heavy,,0,0,269,43,101,Aether,Flux Charge Gain,Agility,Sylvan Warden,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 37.,The Zenith Spire,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1819,Prismatic Infinite Archives Dreamglass Handler Scrap Cannon of Evolution Charge,Standard / Non-Godly,,37,Very Rare,4,365,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,154,245,0,0,44,Evolution Point Gain,Agility,Armor Pierce,Packmaster,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 37.,The Infinite Archives,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1827,Legend-Wrought Molten Forge Dreamglass Adaptive Bracers of Kinetic Absorption,Standard / Non-Godly,,37,Legend,6,483,Armor,Wrists,Bracers,Heavy,,0,0,165,27,135,Armor Pierce,Shield Break,Cooldown Recovery,Apex Mutator,Kinetic Absorption,High-tier non-unique affix: +3 Kinetic Absorption stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Dungeon Cache,Dungeon cache reward tied to Molten Forge instance clears at level 37.,The Molten Forge,Dungeon Cache,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1832,Hardened Zenith Spire Astral Bone Inertia Rail Rifle of Dawnforge Resolve,Standard / Non-Godly,,37,Rare,3,329,Weapon,Ranged Weapon,Rail Rifle,None,Slow,132,205,0,0,39,Threat Control,Resonance,Scrap Charge Gain,Kinetic Juggernaut,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 37.,Dungeon Cache,Dungeon cache reward tied to Zenith Spire instance clears at level 37.,The Zenith Spire,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1837,Hardened Infinite Archives Eclipse-Hardened Data-Code Pauldrons of Hound Latch,Standard / Non-Godly,,37,Rare,3,324,Armor,Shoulders,Pauldrons,Heavy,,0,0,191,12,91,Fortitude,Stagger Damage,Fortitude,Apex Mutator,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 37.,Dungeon Cache,Dungeon cache reward tied to Infinite Archives instance clears at level 37.,The Infinite Archives,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1840,Supercharged Front-Matter Void Astral Bone Exosphere Rail Rifle of Leviathan Pressure,Standard / Non-Godly,,37,Super,5,415,Weapon,Ranged Weapon,Rail Rifle,None,Slow,162,264,0,0,50,Protocol Rating,Threat Control,Flux Charge Gain,Orbital Striker,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Front-Matter Void instance clears at level 37.,The Front-Matter Void,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
