item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-G-033,Syndicate Lich Court: Syndicate Lich Gauntlets of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1072,Armor,Hands,Gauntlets,Mythic Light,,0,0,582,102,374,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Phantom-Shift,Null Ward,"Godly unique: amplifies boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-034,Syndicate Lich Court: Syndicate Lich Greaves of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1064,Armor,Legs,Greaves,Mythic Heavy,,0,0,578,102,370,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Phantom-Shift,Null Ward,"Godly unique: mirrors zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-035,Syndicate Lich Court: Syndicate Lich Boots of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1067,Armor,Feet,Boots,Mythic Light,,0,0,580,102,371,Verdant Point Gain,Critical Chance,Armor Pierce,Phantom-Shift,Null Ward,"Godly unique: detonates aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-036,Syndicate Lich Court: Syndicate Lich Blade of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1088,Weapon,Two-Hand Weapon,Greatsword,None,Slow,436,824,0,0,137,Critical Chance,Armor Pierce,Cooldown Recovery,Phantom-Shift,Null Ward,"Godly unique: detonates aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-037,Syndicate Lich Court: Syndicate Lich Staff of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1091,Weapon,Two-Hand Focus,Flux Staff,None,Medium,361,680,0,0,138,Stagger Damage,Shield Break,Combo Decay Resistance,Phantom-Shift,Null Ward,"Godly unique: rewrites enemy aggro after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-038,Syndicate Lich Court: Syndicate Lich Lance of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1094,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,386,727,0,0,139,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Phantom-Shift,Null Ward,"Godly unique: overclocks evolution stacks after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-039,Syndicate Lich Court: Syndicate Lich Edge of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1097,Weapon,Main Hand,Protocol Blade,None,Medium,347,653,0,0,140,Shield Break,Combo Decay Resistance,Threat Control,Phantom-Shift,Null Ward,"Godly unique: suspends thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-040,Syndicate Lich Court: Syndicate Lich Focus of Null Ward,Godly Unique,Syndicate Lich Court,40,Godly,9,1089,Weapon,Main Hand,Data-Katana,None,Fast,332,623,0,0,140,Cooldown Recovery,Perfect Parry Window,Might,Phantom-Shift,Null Ward,"Godly unique: fractures void rifts after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Syndicate Lich challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Evolution Arenas,Syndicate Lich,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-041,Data-Forged Evolvarch: Data-Forged Evolvarch Crown of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1067,Armor,Head,Crown,Mythic Light,,0,0,577,98,375,Cooldown Recovery,Perfect Parry Window,Might,Apex Mutator,Evolution Charge,"Godly unique: transmutes boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-042,Data-Forged Evolvarch: Data-Forged Evolvarch Cuirass of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1070,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1081,186,376,Combo Decay Resistance,Threat Control,Agility,Apex Mutator,Evolution Charge,"Godly unique: amplifies zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-043,Data-Forged Evolvarch: Data-Forged Evolvarch Gauntlets of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1073,Armor,Hands,Gauntlets,Mythic Light,,0,0,581,100,376,Perfect Parry Window,Might,Focus,Apex Mutator,Evolution Charge,"Godly unique: mirrors aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-044,Data-Forged Evolvarch: Data-Forged Evolvarch Greaves of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1076,Armor,Legs,Greaves,Mythic Heavy,,0,0,584,103,378,Threat Control,Agility,Aether,Apex Mutator,Evolution Charge,"Godly unique: detonates enemy aggro when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-045,Data-Forged Evolvarch: Data-Forged Evolvarch Boots of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1068,Armor,Feet,Boots,Mythic Light,,0,0,580,102,374,Might,Focus,Fortitude,Apex Mutator,Evolution Charge,"Godly unique: rewrites evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-046,Data-Forged Evolvarch: Data-Forged Evolvarch Blade of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1090,Weapon,Two-Hand Weapon,Greatsword,None,Slow,437,825,0,0,136,Focus,Fortitude,Kinetic Charge,Apex Mutator,Evolution Charge,"Godly unique: rewrites thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-047,Data-Forged Evolvarch: Data-Forged Evolvarch Staff of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1093,Weapon,Two-Hand Focus,Flux Staff,None,Medium,361,680,0,0,138,Aether,Resonance,Protocol Rating,Apex Mutator,Evolution Charge,"Godly unique: overclocks void rifts after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-048,Data-Forged Evolvarch: Data-Forged Evolvarch Lance of Evolution Charge,Godly Unique,Data-Forged Evolvarch,40,Godly,9,1096,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,386,728,0,0,139,Fortitude,Kinetic Charge,Evolution Point Gain,Apex Mutator,Evolution Charge,"Godly unique: suspends tether webs after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Data-Forged Evolvarch challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Magma-Core Forges,Data-Forged Evolvarch,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
