quest_id,quest_number,quest_title,act,recommended_level,quest_type,subquest_number,subquest_title,subquest_objective,subquest_xp,subquest_reward,monster_gate,allowed_monsters
Q017,17,Ambush at the Rain Chain,1 — Ashes of Meridian Gate,3,Rescue,3,Locate Survivors,"Find captives, wounded scouts, or trapped civilians while identifying which threats are guarding them.",25,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q017,17,Ambush at the Rain Chain,1 — Ashes of Meridian Gate,3,Rescue,4,Stabilize & Arm,"Treat injuries, distribute emergency gear, and assign escort roles to the survivors.",25,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q017,17,Ambush at the Rain Chain,1 — Ashes of Meridian Gate,3,Rescue,5,Breakout,"Escort the rescued group through a live combat or traversal sequence while the Veiled Hand saboteurs and their commander, Sable Veyr tries to cut them off.",25,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q017,17,Ambush at the Rain Chain,1 — Ashes of Meridian Gate,3,Rescue,6,Debrief,"Return the survivors to Archivist Pell, extract their intelligence, and add their testimony to the main campaign board.",30,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,1,Assess the Line,"Survey The Broken Lift, identify three weak points, and choose where allied NPC squads should fortify.",20,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,2,Build the Hold,"Repair barricades, deploy sensors or wards, and place fallback supplies for Skywright Guild defenders.",20,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,3,First Wave,"Repel the opening attack from the Veiled Hand saboteurs and their commander, Sable Veyr while preserving civilians, engineers, or critical structures.",25,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,4,Mid-Battle Crisis,"Respond to a breach, sabotage event, or elite flank at The Embermarket before morale collapses.",25,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,5,Counterstrike,"Push out from the line, destroy the attackers’ command node, and defeat their field captain.",25,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q018,18,The Silent Bell Tower,1 — Ashes of Meridian Gate,3,Defense,6,After-Action Lockdown,"Stabilize Starfall Plaza, count losses, recover evidence, and authorize the next campaign movement.",35,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,1,Cover Identity,"Acquire credentials, disguise tokens, or spoofed access from Warden Jalen without alerting the Veiled Hand saboteurs and their commander, Sable Veyr.",20,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,2,Patrol Read,"Map guard paths, camera/scrying cones, and alarm relays across Archive of First Light.",20,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,3,Silent Entry,"Enter Crown Battery through a maintenance path, forgotten ritual door, or vertical traversal route.",25,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,4,Plant or Extract,"Install the needed device, steal the objective item, or copy the restricted records before detection rises.",25,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,5,Clean Exit,"Escape through Lower Gearworks, erase trace evidence, and protect any undercover allies left inside.",25,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q019,19,The Aether Core Awakens,1 — Ashes of Meridian Gate,3,Stealth,6,Intel Hand-Off,"Report to Captain Lyra Voss, compare the intel to existing clues, and flag the next vulnerability.",35,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,1,Specification,"Receive the schematic from Oracle Child Nima and identify the exact component, calibration, or ritual gap blocking progress.",25,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,2,Rare Components,"Recover parts or reagents from The Embermarket, Starfall Plaza, and a hostile cache controlled by the Veiled Hand saboteurs and their commander, Sable Veyr.",30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,3,Prototype Build,"Assemble the device, cure, key, or upgrade while keeping failure states visible to the player.",30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,4,Field Calibration,"Test the prototype in Cloudhook Docks, collect telemetry, and correct one unexpected malfunction.",35,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,5,Workshop Defense,Defend Archivist Pell and the build site while enemies attempt to interrupt final assembly.,35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q020,20,Trial of the Meridian Guard,1 — Ashes of Meridian Gate,4,Crafting,6,Deployment,"Install the completed tool into the campaign objective and document what new traversal, combat, or story route it unlocks.",40,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,1,Gain Audience,"Earn entry to a council, war table, or faction court at Crown Battery by solving their immediate access demand.",25,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,2,Proof Package,"Collect verifiable proof from Lower Gearworks, including one witness, one artifact, and one enemy contradiction.",30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,3,Faction Demands,"Hear the objections of Meridian Guard and Skywright Guild, then identify the demand that can be satisfied without betraying the main alliance.",30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,4,Mediation Trial,"Resolve a staged debate, duel of honor, or public accusation while the Veiled Hand saboteurs and their commander, Sable Veyr tries to inflame the room.",35,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,5,Binding Action,"Complete the concession, rescue, exchange, or symbolic act required to make the agreement real.",35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q021,21,The False Evacuation Order,1 — Ashes of Meridian Gate,4,Diplomacy,6,Accord Ratified,"Return to Captain Lyra Voss, lock in the new ally or resource, and record the consequence for future quests.",40,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,1,Entry Key,"Assemble the access key, ritual phrase, override code, or environmental condition needed to open Starfall Plaza.",25,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,2,First Wing,"Clear the opening section, teaching the dungeon’s signature mechanic through low-risk encounters.",30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,3,Mechanic Deepening,Solve the mid-dungeon puzzle or traversal gauntlet in Cloudhook Docks while enemies pressure the group.,30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,4,Elite Guardian,"Defeat a themed guardian tied to the Veiled Hand saboteurs and their commander, Sable Veyr, preserving any optional prisoners, records, or artifacts.",35,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,5,Final Chamber,"Activate the core mechanism, survive a hazard spike, and claim or purify the cracked Aether Core.",35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q022,22,Duel on the Elevator Spine,1 — Ashes of Meridian Gate,4,Dungeon,6,Dungeon Exit,"Escape collapse, corruption, or lockdown and brief Warden Jalen on what the dungeon revealed.",40,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,1,Battle Plan,"Coordinate with Engineer Sera Nox, assign allied squads, and identify the primary breach point at Lower Gearworks.",25,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,2,Forward Push,Capture the outer objective while avoiding unnecessary damage to civilians or vital systems.,30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,3,Disable Support,"Destroy artillery, ritual anchors, drone relays, or elite reinforcements linked to the Veiled Hand saboteurs and their commander, Sable Veyr.",30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,4,Interior Fight,"Move through The Broken Lift, clear resistance, and keep the main objective from going into lockdown.",30,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,5,Command Node,"Defeat the commander, seize the records or control interface, and prevent a last-second scuttle.",35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q023,23,The Veiled Hand Revealed,1 — Ashes of Meridian Gate,4,Assault,6,Occupation Protocol,"Secure The Embermarket, hand control to allies, and verify that the assault achieved the story purpose.",40,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,1,Boss Intel,"Gather three tells, resistances, or arena hazards connected to the boss force under the Veiled Hand saboteurs and their commander, Sable Veyr.",25,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,2,Arena Preparation,"Disable shields, open safe lanes, and position allied supports around Cloudhook Docks.",30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,3,Phase One,"Engage the boss, learn the baseline pattern, and interrupt the first wipe mechanic.",30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,4,Phase Two Crisis,"Handle adds, environmental shifts, or corrupted allies as the fight escalates.",30,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,5,Final Break,"Exploit the revealed weakness, defeat the boss, and choose whether to capture, cleanse, or destroy the remnant.",35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q024,24,Reignite the Crown Battery,1 — Ashes of Meridian Gate,4,Boss,6,Victory Consequence,"Secure the cracked Aether Core, report to Warden Jalen, and unlock the next act-level route or political consequence.",35,Quest-turn-in cache fragment; 5x Cracked Aether Shard,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q025,25,Meridian Gate Holds,1 — Ashes of Meridian Gate,4,Resolution,1,Consequence Review,"Meet Oracle Child Nima, Archivist Pell, and a faction representative to review what changed after the prior conflict.",30,2x Cracked Aether Shard; scouting reputation +1,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q025,25,Meridian Gate Holds,1 — Ashes of Meridian Gate,4,Resolution,2,Loose Ends,"Resolve one survivor need, one political risk, and one technical or magical instability at The Broken Lift.",30,3x Cracked Aether Shard; 1x Minor Vitality Injector,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q025,25,Meridian Gate Holds,1 — Ashes of Meridian Gate,4,Resolution,3,Public Moment,"Deliver a speech, trial result, memorial, coronation, or reveal that translates victory into social change.",30,Faction scrip +1; 1x Weak Focus Tonic,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q025,25,Meridian Gate Holds,1 — Ashes of Meridian Gate,4,Resolution,4,Future Threat,"Discover the next act’s clue through a relic, transmission, prisoner confession, or dream vision.",35,4x Cracked Aether Shard; repair parts bundle,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
Q025,25,Meridian Gate Holds,1 — Ashes of Meridian Gate,4,Resolution,5,Unlock,"Open the new route, allied ability, world system, or hub upgrade needed for the next major arc.",35,1x Minor Vitality Injector; 1x Weak Focus Tonic; encounter cache key fragment,Early Game,"The Grid-Rushers, The Gnarl-Maws, The Scrap-Phalanx"
