event_id,event_title,world_map_location,sublocation,required_player_level,monster,variant_name,role_in_event,standard_level,effective_event_level,standard_hp,event_hp,standard_damage,event_damage,standard_armor,event_armor,standard_shield,event_shield,standard_stagger_resistance,event_stagger_resistance,standard_speed_scalar,event_speed_scalar,standard_base_xp,event_xp_reward,mechanic_basis,raised_from_standard_summary
SEV-001,Overcharged Incident: Spire-Foot Transit Plaza,The Urban Sprawl,Spire-Foot Transit Plaza,20,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,22,18000,25752,560,736,35,43,90,107,105,129,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.43; DMG x1.31; ARM x1.23
SEV-027,Venom-Laced Incident: Crush-Gate Corridor,The Raid-Rush Choke Points,Crush-Gate Corridor,22,Iron-Jaw Hound,Venom-Laced Iron-Jaw Hound,Primary Variant / Event Anchor,13,24,950,3659,75,219,30,53,0,0,35,61,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x3.85; DMG x2.91; ARM x1.75
SEV-027,Venom-Laced Incident: Crush-Gate Corridor,The Raid-Rush Choke Points,Crush-Gate Corridor,22,Scrap-Phalanx,Venom-Laced Scrap-Phalanx,Support Variant 1,6,24,280,2102,18,90,35,78,25,53,25,56,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x7.51; DMG x5.00; ARM x2.23
SEV-027,Venom-Laced Incident: Crush-Gate Corridor,The Raid-Rush Choke Points,Crush-Gate Corridor,22,Tremor-Fiend,Venom-Laced Tremor-Fiend,Support Variant 2,18,24,1800,4305,120,238,40,59,0,0,65,96,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.39; DMG x1.98; ARM x1.48
SEV-028,Sovereign-Touched Incident: Militia Sensor Nest,The Raid-Rush Choke Points,Militia Sensor Nest,23,Tremor-Fiend,Sovereign-Touched Tremor-Fiend,Primary Variant / Event Anchor,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-028,Sovereign-Touched Incident: Militia Sensor Nest,The Raid-Rush Choke Points,Militia Sensor Nest,23,Aegis Carapace,Sovereign-Touched Aegis Carapace,Support Variant 1,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-028,Sovereign-Touched Incident: Militia Sensor Nest,The Raid-Rush Choke Points,Militia Sensor Nest,23,Scrap-Phalanx,Sovereign-Touched Scrap-Phalanx,Support Variant 2,6,25,280,2312,18,97,35,81,25,55,25,58,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x8.26; DMG x5.39; ARM x2.31
SEV-029,Data-Forged Incident: Kill-Lane Overpass,The Raid-Rush Choke Points,Kill-Lane Overpass,23,Null Anomaly,Data-Forged Null Anomaly,Primary Variant / Event Anchor,20,25,18000,31992,560,877,35,48,90,119,105,143,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.78; DMG x1.57; ARM x1.37
SEV-029,Data-Forged Incident: Kill-Lane Overpass,The Raid-Rush Choke Points,Kill-Lane Overpass,23,Aegis Carapace,Data-Forged Aegis Carapace,Support Variant 1,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-029,Data-Forged Incident: Kill-Lane Overpass,The Raid-Rush Choke Points,Kill-Lane Overpass,23,Tremor-Fiend,Data-Forged Tremor-Fiend,Support Variant 2,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-030,Ash-Baptized Incident: Fallback Ammunition Yard,The Raid-Rush Choke Points,Fallback Ammunition Yard,23,Aegis Carapace,Ash-Baptized Aegis Carapace,Primary Variant / Event Anchor,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-030,Ash-Baptized Incident: Fallback Ammunition Yard,The Raid-Rush Choke Points,Fallback Ammunition Yard,23,Scrap-Phalanx,Ash-Baptized Scrap-Phalanx,Support Variant 1,6,25,280,2312,18,97,35,81,25,55,25,58,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x8.26; DMG x5.39; ARM x2.31
SEV-030,Ash-Baptized Incident: Fallback Ammunition Yard,The Raid-Rush Choke Points,Fallback Ammunition Yard,23,Tremor-Fiend,Ash-Baptized Tremor-Fiend,Support Variant 2,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-031,Tide-Broken Incident: RideShare Roofway,The On-Demand Arteries,RideShare Roofway,23,Iron-Jaw Hound,Tide-Broken Iron-Jaw Hound,Primary Variant / Event Anchor,13,25,950,4025,75,236,30,54,0,0,35,63,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.24; DMG x3.15; ARM x1.81
SEV-031,Tide-Broken Incident: RideShare Roofway,The On-Demand Arteries,RideShare Roofway,23,Aegis Carapace,Tide-Broken Aegis Carapace,Support Variant 1,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-031,Tide-Broken Incident: RideShare Roofway,The On-Demand Arteries,RideShare Roofway,23,Scrap-Phalanx,Tide-Broken Scrap-Phalanx,Support Variant 2,6,25,280,2312,18,97,35,81,25,55,25,58,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x8.26; DMG x5.39; ARM x2.31
SEV-032,Magnetized Incident: Lane-Swap Bridges,The On-Demand Arteries,Lane-Swap Bridges,23,Tremor-Fiend,Magnetized Tremor-Fiend,Primary Variant / Event Anchor,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-032,Magnetized Incident: Lane-Swap Bridges,The On-Demand Arteries,Lane-Swap Bridges,23,Iron-Jaw Hound,Magnetized Iron-Jaw Hound,Support Variant 1,13,25,950,4025,75,236,30,54,0,0,35,63,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.24; DMG x3.15; ARM x1.81
SEV-032,Magnetized Incident: Lane-Swap Bridges,The On-Demand Arteries,Lane-Swap Bridges,23,Aegis Carapace,Magnetized Aegis Carapace,Support Variant 2,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-033,Sonic-Scarred Incident: Automated Toll Spine,The On-Demand Arteries,Automated Toll Spine,23,Scrap-Phalanx,Sonic-Scarred Scrap-Phalanx,Primary Variant / Event Anchor,6,25,280,2312,18,97,35,81,25,55,25,58,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x8.26; DMG x5.39; ARM x2.31
SEV-033,Sonic-Scarred Incident: Automated Toll Spine,The On-Demand Arteries,Automated Toll Spine,23,Aegis Carapace,Sonic-Scarred Aegis Carapace,Support Variant 1,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-033,Sonic-Scarred Incident: Automated Toll Spine,The On-Demand Arteries,Automated Toll Spine,23,Tremor-Fiend,Sonic-Scarred Tremor-Fiend,Support Variant 2,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-034,Glass-Hardened Incident: Overpass Leap Chain,The On-Demand Arteries,Overpass Leap Chain,23,Aegis Carapace,Glass-Hardened Aegis Carapace,Primary Variant / Event Anchor,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-034,Glass-Hardened Incident: Overpass Leap Chain,The On-Demand Arteries,Overpass Leap Chain,23,Iron-Jaw Hound,Glass-Hardened Iron-Jaw Hound,Support Variant 1,13,25,950,4025,75,236,30,54,0,0,35,63,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.24; DMG x3.15; ARM x1.81
SEV-034,Glass-Hardened Incident: Overpass Leap Chain,The On-Demand Arteries,Overpass Leap Chain,23,Scrap-Phalanx,Glass-Hardened Scrap-Phalanx,Support Variant 2,6,25,280,2312,18,97,35,81,25,55,25,58,0.7,0.76,15,0,Turtle Shell; Scatter Strike requirement,HP x8.26; DMG x5.39; ARM x2.31
SEV-035,Spore-Sick Incident: Service Vehicle Depot,The On-Demand Arteries,Service Vehicle Depot,23,Iron-Jaw Hound,Spore-Sick Iron-Jaw Hound,Primary Variant / Event Anchor,13,25,950,4025,75,236,30,54,0,0,35,63,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.24; DMG x3.15; ARM x1.81
SEV-035,Spore-Sick Incident: Service Vehicle Depot,The On-Demand Arteries,Service Vehicle Depot,23,Tremor-Fiend,Spore-Sick Tremor-Fiend,Support Variant 1,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-035,Spore-Sick Incident: Service Vehicle Depot,The On-Demand Arteries,Service Vehicle Depot,23,Aegis Carapace,Spore-Sick Aegis Carapace,Support Variant 2,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-036,Chrome-Maw Incident: Slot-Lantern Bazaar,The Micro-Transaction Markets,Slot-Lantern Bazaar,23,Null Anomaly,Chrome-Maw Null Anomaly,Primary Variant / Event Anchor,20,25,18000,31992,560,877,35,48,90,119,105,143,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.78; DMG x1.57; ARM x1.37
SEV-036,Chrome-Maw Incident: Slot-Lantern Bazaar,The Micro-Transaction Markets,Slot-Lantern Bazaar,23,Venom-Spitter,Chrome-Maw Venom-Spitter,Support Variant 1,15,25,700,2451,65,175,15,25,0,0,20,34,1.05,1.13,75,0,Telegraphed Projectiles; Projectile Reversal,HP x3.50; DMG x2.70; ARM x1.69
SEV-036,Chrome-Maw Incident: Slot-Lantern Bazaar,The Micro-Transaction Markets,Slot-Lantern Bazaar,23,Aegis Carapace,Chrome-Maw Aegis Carapace,Support Variant 2,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-037,Eclipse-Synced Incident: Coin-Dispenser Arcade,The Micro-Transaction Markets,Coin-Dispenser Arcade,23,Venom-Spitter,Eclipse-Synced Venom-Spitter,Primary Variant / Event Anchor,15,25,700,2451,65,175,15,25,0,0,20,34,1.05,1.13,75,0,Telegraphed Projectiles; Projectile Reversal,HP x3.50; DMG x2.70; ARM x1.69
SEV-037,Eclipse-Synced Incident: Coin-Dispenser Arcade,The Micro-Transaction Markets,Coin-Dispenser Arcade,23,Aegis Carapace,Eclipse-Synced Aegis Carapace,Support Variant 1,12,25,1100,5127,60,204,55,103,50,90,45,84,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x4.66; DMG x3.40; ARM x1.88
SEV-038,Overcharged Incident: Neon Vendor Labyrinth,The Micro-Transaction Markets,Neon Vendor Labyrinth,23,Tremor-Fiend,Overcharged Tremor-Fiend,Primary Variant / Event Anchor,18,25,1800,4735,120,257,40,61,0,0,65,99,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.63; DMG x2.14; ARM x1.53
SEV-038,Overcharged Incident: Neon Vendor Labyrinth,The Micro-Transaction Markets,Neon Vendor Labyrinth,23,Venom-Spitter,Overcharged Venom-Spitter,Support Variant 1,15,25,700,2451,65,175,15,25,0,0,20,34,1.05,1.13,75,0,Telegraphed Projectiles; Projectile Reversal,HP x3.50; DMG x2.70; ARM x1.69
SEV-039,Echo-Split Incident: Prize-Chest Alley,The Micro-Transaction Markets,Prize-Chest Alley,24,Aegis Carapace,Echo-Split Aegis Carapace,Primary Variant / Event Anchor,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-039,Echo-Split Incident: Prize-Chest Alley,The Micro-Transaction Markets,Prize-Chest Alley,24,Tremor-Fiend,Echo-Split Tremor-Fiend,Support Variant 1,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-040,Null-Branded Incident: Market Combat Stage,The Micro-Transaction Markets,Market Combat Stage,24,Venom-Spitter,Null-Branded Venom-Spitter,Primary Variant / Event Anchor,15,26,700,2696,65,189,15,26,0,0,20,35,1.05,1.13,75,0,Telegraphed Projectiles; Projectile Reversal,HP x3.85; DMG x2.91; ARM x1.75
SEV-040,Null-Branded Incident: Market Combat Stage,The Micro-Transaction Markets,Market Combat Stage,24,Tremor-Fiend,Null-Branded Tremor-Fiend,Support Variant 1,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-041,Rhythm-Warped Incident: Suspended Rope Bridges,The Emerald Canopy Sanctuary,Suspended Rope Bridges,24,Gnarl-Maws,Rhythm-Warped Gnarl-Maws,Primary Variant / Event Anchor,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-041,Rhythm-Warped Incident: Suspended Rope Bridges,The Emerald Canopy Sanctuary,Suspended Rope Bridges,24,Tremor-Fiend,Rhythm-Warped Tremor-Fiend,Support Variant 1,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-041,Rhythm-Warped Incident: Suspended Rope Bridges,The Emerald Canopy Sanctuary,Suspended Rope Bridges,24,Iron-Jaw Hound,Rhythm-Warped Iron-Jaw Hound,Support Variant 2,13,26,950,4428,75,255,30,56,0,0,35,66,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.66; DMG x3.40; ARM x1.88
SEV-042,Grav-Torn Incident: Beast-Back Platforms,The Emerald Canopy Sanctuary,Beast-Back Platforms,24,Siphon-Ticks,Grav-Torn Siphon-Ticks,Primary Variant / Event Anchor,8,26,160,1201,12,60,5,11,0,0,12,27,1.35,1.46,25,0,Opportunist meter-drain; chase reclaim,HP x7.51; DMG x5.00; ARM x2.23
SEV-042,Grav-Torn Incident: Beast-Back Platforms,The Emerald Canopy Sanctuary,Beast-Back Platforms,24,Aegis Carapace,Grav-Torn Aegis Carapace,Support Variant 1,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-042,Grav-Torn Incident: Beast-Back Platforms,The Emerald Canopy Sanctuary,Beast-Back Platforms,24,Gnarl-Maws,Grav-Torn Gnarl-Maws,Support Variant 2,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-043,Ablative Incident: Upper Canopy Safe Nests,The Emerald Canopy Sanctuary,Upper Canopy Safe Nests,24,Apex Chimera,Ablative Apex Chimera,Primary Variant / Event Anchor,16,26,13000,33170,420,880,50,81,40,63,95,154,1.15,1.21,7000,0,Forced Evolution; Interception Combos,HP x2.55; DMG x2.10; ARM x1.62
SEV-043,Ablative Incident: Upper Canopy Safe Nests,The Emerald Canopy Sanctuary,Upper Canopy Safe Nests,24,Aegis Carapace,Ablative Aegis Carapace,Support Variant 1,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-043,Ablative Incident: Upper Canopy Safe Nests,The Emerald Canopy Sanctuary,Upper Canopy Safe Nests,24,Gnarl-Maws,Ablative Gnarl-Maws,Support Variant 2,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-044,Phase-Bound Incident: Sanctuary Water Steps,The Emerald Canopy Sanctuary,Sanctuary Water Steps,24,Aegis Carapace,Phase-Bound Aegis Carapace,Primary Variant / Event Anchor,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-044,Phase-Bound Incident: Sanctuary Water Steps,The Emerald Canopy Sanctuary,Sanctuary Water Steps,24,Gnarl-Maws,Phase-Bound Gnarl-Maws,Support Variant 1,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-044,Phase-Bound Incident: Sanctuary Water Steps,The Emerald Canopy Sanctuary,Sanctuary Water Steps,24,Tremor-Fiend,Phase-Bound Tremor-Fiend,Support Variant 2,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-045,Venom-Laced Incident: Kaelen’s Treetop Camp,The Emerald Canopy Sanctuary,Kaelen’s Treetop Camp,24,Iron-Jaw Hound,Venom-Laced Iron-Jaw Hound,Primary Variant / Event Anchor,13,26,950,4428,75,255,30,56,0,0,35,66,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.66; DMG x3.40; ARM x1.88
SEV-045,Venom-Laced Incident: Kaelen’s Treetop Camp,The Emerald Canopy Sanctuary,Kaelen’s Treetop Camp,24,Siphon-Ticks,Venom-Laced Siphon-Ticks,Support Variant 1,8,26,160,1201,12,60,5,11,0,0,12,27,1.35,1.46,25,0,Opportunist meter-drain; chase reclaim,HP x7.51; DMG x5.00; ARM x2.23
SEV-045,Venom-Laced Incident: Kaelen’s Treetop Camp,The Emerald Canopy Sanctuary,Kaelen’s Treetop Camp,24,Aegis Carapace,Venom-Laced Aegis Carapace,Support Variant 2,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-046,Warden-Fused Incident: Titan Footfall Basin,The Pachyderm Sanctuaries,Titan Footfall Basin,24,Gnarl-Maws,Warden-Fused Gnarl-Maws,Primary Variant / Event Anchor,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-046,Warden-Fused Incident: Titan Footfall Basin,The Pachyderm Sanctuaries,Titan Footfall Basin,24,Aegis Carapace,Warden-Fused Aegis Carapace,Support Variant 1,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-046,Warden-Fused Incident: Titan Footfall Basin,The Pachyderm Sanctuaries,Titan Footfall Basin,24,Siphon-Ticks,Warden-Fused Siphon-Ticks,Support Variant 2,8,26,160,1201,12,60,5,11,0,0,12,27,1.35,1.46,25,0,Opportunist meter-drain; chase reclaim,HP x7.51; DMG x5.00; ARM x2.23
SEV-047,Sovereign-Touched Incident: Poacher-Drone Blind,The Pachyderm Sanctuaries,Poacher-Drone Blind,24,Siphon-Ticks,Sovereign-Touched Siphon-Ticks,Primary Variant / Event Anchor,8,26,160,1201,12,60,5,11,0,0,12,27,1.35,1.46,25,0,Opportunist meter-drain; chase reclaim,HP x7.51; DMG x5.00; ARM x2.23
SEV-047,Sovereign-Touched Incident: Poacher-Drone Blind,The Pachyderm Sanctuaries,Poacher-Drone Blind,24,Iron-Jaw Hound,Sovereign-Touched Iron-Jaw Hound,Support Variant 1,13,26,950,4428,75,255,30,56,0,0,35,66,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.66; DMG x3.40; ARM x1.88
SEV-047,Sovereign-Touched Incident: Poacher-Drone Blind,The Pachyderm Sanctuaries,Poacher-Drone Blind,24,Tremor-Fiend,Sovereign-Touched Tremor-Fiend,Support Variant 2,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-048,Data-Forged Incident: Wet Fern Corridor,The Pachyderm Sanctuaries,Wet Fern Corridor,24,Tremor-Fiend,Data-Forged Tremor-Fiend,Primary Variant / Event Anchor,18,26,1800,5209,120,278,40,63,0,0,65,103,0.75,0.81,125,0,Metronome Strike; Sonic Bellow,HP x2.89; DMG x2.31; ARM x1.58
SEV-048,Data-Forged Incident: Wet Fern Corridor,The Pachyderm Sanctuaries,Wet Fern Corridor,24,Gnarl-Maws,Data-Forged Gnarl-Maws,Support Variant 1,4,26,420,4616,22,150,10,26,0,0,18,46,0.85,0.92,10,0,Latch & Drag; Shake-Off check,HP x10.99; DMG x6.80; ARM x2.56
SEV-048,Data-Forged Incident: Wet Fern Corridor,The Pachyderm Sanctuaries,Wet Fern Corridor,24,Aegis Carapace,Data-Forged Aegis Carapace,Support Variant 2,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-049,Ash-Baptized Incident: Sanctuary Feeding Run,The Pachyderm Sanctuaries,Sanctuary Feeding Run,24,Aegis Carapace,Ash-Baptized Aegis Carapace,Primary Variant / Event Anchor,12,26,1100,5639,60,220,55,107,50,93,45,87,0.8,0.86,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x5.13; DMG x3.67; ARM x1.94
SEV-049,Ash-Baptized Incident: Sanctuary Feeding Run,The Pachyderm Sanctuaries,Sanctuary Feeding Run,24,Siphon-Ticks,Ash-Baptized Siphon-Ticks,Support Variant 1,8,26,160,1201,12,60,5,11,0,0,12,27,1.35,1.46,25,0,Opportunist meter-drain; chase reclaim,HP x7.51; DMG x5.00; ARM x2.23
SEV-049,Ash-Baptized Incident: Sanctuary Feeding Run,The Pachyderm Sanctuaries,Sanctuary Feeding Run,24,Iron-Jaw Hound,Ash-Baptized Iron-Jaw Hound,Support Variant 2,13,26,950,4428,75,255,30,56,0,0,35,66,1.25,1.35,55,0,Latch; teammate vault-kick assist,HP x4.66; DMG x3.40; ARM x1.88
SEV-050,Magnetized Incident: Ancient Beast Hollow,The Pachyderm Sanctuaries,Ancient Beast Hollow,25,Ivory Behemoth,Magnetized Ivory Behemoth,Primary Variant / Event Anchor,4,27,3500,25378,150,709,60,160,0,0,90,240,0.85,0.9,1200,0,Stampede; Parasitic Swarm,HP x7.25; DMG x4.73; ARM x2.67
SEV-050,Magnetized Incident: Ancient Beast Hollow,The Pachyderm Sanctuaries,Ancient Beast Hollow,25,Gnarl-Maws,Magnetized Gnarl-Maws,Support Variant 1,4,27,420,5829,22,174,10,28,0,0,18,51,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x13.88; DMG x7.93; ARM x2.82
SEV-050,Magnetized Incident: Ancient Beast Hollow,The Pachyderm Sanctuaries,Ancient Beast Hollow,25,Tremor-Fiend,Magnetized Tremor-Fiend,Support Variant 2,18,27,1800,6579,120,324,40,70,0,0,65,113,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x3.65; DMG x2.70; ARM x1.74
SEV-051,Sonic-Scarred Incident: Mural Vestibule,The Canopy Portrait Halls,Mural Vestibule,25,Gnarl-Maws,Sonic-Scarred Gnarl-Maws,Primary Variant / Event Anchor,4,27,420,5829,22,174,10,28,0,0,18,51,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x13.88; DMG x7.93; ARM x2.82
SEV-051,Sonic-Scarred Incident: Mural Vestibule,The Canopy Portrait Halls,Mural Vestibule,25,Iron-Jaw Hound,Sonic-Scarred Iron-Jaw Hound,Support Variant 1,13,27,950,5592,75,297,30,62,0,0,35,73,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x5.89; DMG x3.97; ARM x2.07
SEV-051,Sonic-Scarred Incident: Mural Vestibule,The Canopy Portrait Halls,Mural Vestibule,25,Tremor-Fiend,Sonic-Scarred Tremor-Fiend,Support Variant 2,18,27,1800,6579,120,324,40,70,0,0,65,113,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x3.65; DMG x2.70; ARM x1.74
SEV-052,Glass-Hardened Incident: Vine-Swing Nave,The Canopy Portrait Halls,Vine-Swing Nave,25,Siphon-Ticks,Glass-Hardened Siphon-Ticks,Primary Variant / Event Anchor,8,27,160,1517,12,70,5,12,0,0,12,30,1.35,1.49,25,0,Opportunist meter-drain; chase reclaim,HP x9.48; DMG x5.83; ARM x2.46
SEV-052,Glass-Hardened Incident: Vine-Swing Nave,The Canopy Portrait Halls,Vine-Swing Nave,25,Gnarl-Maws,Glass-Hardened Gnarl-Maws,Support Variant 1,4,27,420,5829,22,174,10,28,0,0,18,51,0.85,0.94,10,0,Latch & Drag; Shake-Off check,HP x13.88; DMG x7.93; ARM x2.82
SEV-052,Glass-Hardened Incident: Vine-Swing Nave,The Canopy Portrait Halls,Vine-Swing Nave,25,Aegis Carapace,Glass-Hardened Aegis Carapace,Support Variant 2,12,27,1100,7122,60,257,55,118,50,105,45,97,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x6.47; DMG x4.28; ARM x2.14
SEV-053,Spore-Sick Incident: Pressure-Plate Gallery,The Canopy Portrait Halls,Pressure-Plate Gallery,25,Tremor-Fiend,Spore-Sick Tremor-Fiend,Primary Variant / Event Anchor,18,27,1800,6579,120,324,40,70,0,0,65,113,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x3.65; DMG x2.70; ARM x1.74
SEV-053,Spore-Sick Incident: Pressure-Plate Gallery,The Canopy Portrait Halls,Pressure-Plate Gallery,25,Siphon-Ticks,Spore-Sick Siphon-Ticks,Support Variant 1,8,27,160,1517,12,70,5,12,0,0,12,30,1.35,1.49,25,0,Opportunist meter-drain; chase reclaim,HP x9.48; DMG x5.83; ARM x2.46
SEV-053,Spore-Sick Incident: Pressure-Plate Gallery,The Canopy Portrait Halls,Pressure-Plate Gallery,25,Iron-Jaw Hound,Spore-Sick Iron-Jaw Hound,Support Variant 2,13,27,950,5592,75,297,30,62,0,0,35,73,1.25,1.38,55,0,Latch; teammate vault-kick assist,HP x5.89; DMG x3.97; ARM x2.07
SEV-054,Chrome-Maw Incident: Root-Sealed Reliquary,The Canopy Portrait Halls,Root-Sealed Reliquary,25,Aegis Carapace,Chrome-Maw Aegis Carapace,Primary Variant / Event Anchor,12,27,1100,7122,60,257,55,118,50,105,45,97,0.8,0.88,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x6.47; DMG x4.28; ARM x2.14
SEV-054,Chrome-Maw Incident: Root-Sealed Reliquary,The Canopy Portrait Halls,Root-Sealed Reliquary,25,Tremor-Fiend,Chrome-Maw Tremor-Fiend,Support Variant 1,18,27,1800,6579,120,324,40,70,0,0,65,113,0.75,0.83,125,0,Metronome Strike; Sonic Bellow,HP x3.65; DMG x2.70; ARM x1.74
